Name,Class,C:DB,Formula,HS578T_NoLab_1_1.raw(F36),HS578T_NoLab_1_2.raw(F37),HS578T_NoLab_2_1.raw(F39),HS578T_NoLab_2_2.raw(F40),HS578T_NoLab_3_1.raw(F41),HS578T_NoLab_3_2.raw(F42),OVCAR5_NoLab_1_1.raw(F138),OVCAR5_NoLab_1_2.raw(F139),OVCAR5_NoLab_2_1.raw(F141),OVCAR5_NoLab_2_2.raw(F142),OVCAR5_NoLab_3_1.raw(F143),OVCAR5_NoLab_3_2.raw(F144),SF539_NoLab_1_1.raw(F159),SF539_NoLab_1_2.raw(F160),SF539_NoLab_2_1.raw(F162),SF539_NoLab_2_2.raw(F163),SF539_NoLab_3_1.raw(F164),SF539_NoLab_3_2.raw(F165),SKMEL5_NoLab_1_1.raw(F180),SKMEL5_NoLab_1_2.raw(F181),SKMEL5_NoLab_2_1.raw(F183),SKMEL5_NoLab_2_2.raw(F184),SKMEL5_NoLab_3_1.raw(F185),SKMEL5_NoLab_3_2.raw(F186),HCT15_NoLab_1_1.raw(F15),HCT15_NoLab_1_2.raw(F16),HCT15_NoLab_2_1.raw(F18),HCT15_NoLab_2_2.raw(F19),HCT15_NoLab_3_1.raw(F20),HCT15_NoLab_3_2.raw(F21),NCIH460_NoLab_1_1.raw(F96),NCIH460_NoLab_1_2.raw(F97),NCIH460_NoLab_2_1.raw(F99),NCIH460_NoLab_2_2.raw(F100),NCIH460_NoLab_3_1.raw(F101),NCIH460_NoLab_3_2.raw(F102),OVCAR3_NoLab_1_1.raw(F117),OVCAR3_NoLab_1_2.raw(F118),OVCAR3_NoLab_2_1.raw(F120),OVCAR3_NoLab_2_2.raw(F121),OVCAR3_NoLab_3_1.raw(F122),OVCAR3_NoLab_3_2.raw(F123),SW620_NoLab_1_1.raw(F201),SW620_NoLab_1_2.raw(F202),SW620_NoLab_2_1.raw(F204),SW620_NoLab_2_2.raw(F205),SW620_NoLab_3_1.raw(F206),SW620_NoLab_3_2.raw(F207),T47D_NoLab_1_1.raw(F222),T47D_NoLab_1_2.raw(F223),T47D_NoLab_2_1.raw(F225),T47D_NoLab_2_2.raw(F226),T47D_NoLab_3_1.raw(F227),T47D_NoLab_3_2.raw(F228)
PC 40:6e; PC 22:6e/18:0; [M+H]+,Ether PC, 40:6e,C48 H86 N O7 P,18.19625519,18.68821685,15.29521408,18.9454994,14.55844961,15.01975264,28.14117351,27.21053477,26.37537082,25.48602961,25.12668128,20.7522275,15.77047415,15.59413375,7.853559602,16.64883967,15.38755763,15.66905349,1.433009021,1.363765329,1.541749177,1.26603131,1.229653467,1.548242524,0.140580161,0.126672815,0.202841201,0.166762452,0.216415192,0.154893364,1.711549491,1.310933797,1.350954338,1.325530539,1.30130526,1.481215841,12.19158065,14.45635549,15.48315644,12.17711973,14.45141623,9.299877553,6.471892511,6.568599328,6.398376793,3.715985445,6.493012591,7.129897743,0.161241781,0.140391642,0.152931282,0.203047557,0.163190179,0.160242357
PC 40:7e; PC 18:3e/22:4; [M+H]+,Ether PC, 40:7e,C48 H84 N O7 P,23.71264986,16.08812255,18.95281585,21.24791329,19.7894665,16.79878101,21.57061349,20.06981396,19.20780848,16.68540067,18.28027306,18.88181385,31.19839424,30.3278258,31.16100735,23.11663389,34.19888919,27.73098772,0.447849597,0.399670573,0.337599858,0.34064139,0.560917978,0.355906527,0.104732048,0.137748309,0.147101481,0.159713001,0.112417942,0.141543191,0.393798174,0.407159014,0.635137531,0.535511849,0.516695978,0.654280468,28.21228838,14.9395839,23.86661029,24.64384661,13.5302972,22.3472958,9.118226871,3.669557952,10.21841466,8.086374938,7.780277778,7.10799826,0.021240844,0.021837375,0.018030595,0.018713575,0.019552788,0.024897353
PC 42:1e; PC 18:1e/24:0; [M+H]+,Ether PC, 42:1e,C50 H100 N O7 P,14.06611178,11.82033242,11.59545207,11.90643248,7.942710063,9.103002468,29.17618951,25.74088598,24.62504397,25.85828159,25.2508822,25.64012087,4.91689577,5.414993179,5.5268375,5.880614444,5.98732656,5.78444584,0.201321092,0.095812707,0.125640793,0.115052916,0.093148332,0.098711412,0.621643314,0.67507688,0.79763378,0.78956163,0.722297604,0.799276357,0.357631125,0.368921467,0.384992462,0.363448433,0.360458007,0.393471878,1.90280482,1.760848125,1.918241609,1.99368389,2.107109485,1.600526841,1.68713008,1.91460423,1.512575764,1.46238415,1.67350836,1.323218778,0.032993354,0.020494333,0.019868745,0.020689112,0.022055455,0.02461035
PC 42:2e; PC 18:2e/24:0; [M+H]+,Ether PC, 42:2e,C50 H98 N O7 P,31.2446803,26.83485131,26.07564692,26.91965127,21.16660626,24.21900033,77.5834761,70.76959084,71.28357356,69.92370204,69.71974947,70.82427228,9.144831362,9.755832951,10.52470141,9.128564461,11.14512574,9.453843054,1.085851848,1.028966838,0.98856037,0.875151179,0.875626155,0.927148439,0.649747324,0.698329154,0.835079069,0.759034265,0.819569897,0.738620468,0.722995803,0.609781878,0.705802605,0.645977657,0.698584139,0.641170845,6.007836895,6.842355785,5.673288531,6.16792136,5.702386408,6.532151558,5.926818298,5.323834321,4.8709441,4.734228523,4.53807908,4.877894152,0.014602577,0.01850507,0.02217525,0.016058122,0.019299813,0.0182357
PE 30:0; PE 14:0-16:0; [M+H]+,PE , 30:0,C35 H70 N O8 P,4.172675524,4.424412825,3.478281188,4.359453987,3.858339517,3.4655816,1.028552627,1.968999567,1.410021868,1.026485139,1.584162143,1.148707181,6.762008365,6.987602958,7.284064713,6.073871939,7.380960081,6.344410169,39.32010285,26.77249544,26.41282191,24.38730505,24.30291621,28.11804128,0.146154653,0.145767173,0.185442162,0.185194236,0.219297112,0.204423598,2.357786173,2.467959691,2.506335997,1.859095952,2.905181509,2.799646765,13.97348389,17.96642887,13.55336728,18.32501614,18.7239921,19.51259476,12.32919098,12.0859517,9.760489293,10.26188087,12.53837593,11.095032,0.501277697,0.510059477,0.434335686,0.501029016,0.557277971,0.61195075
PE 30:1; PE 14:0-16:1; [M+H]+,PE , 30:1,C35 H68 N O8 P,1.563853666,1.752333135,1.673115645,1.323083472,1.452263829,2.164794986,1.200395832,1.805022961,1.382024235,0.96790069,1.558486101,0.851661671,9.205266196,8.820701387,8.080311314,8.758282988,8.031140114,11.41191022,113.5768309,105.4904872,97.15523732,104.7301482,108.8095983,107.5763278,0.460212552,0.403829298,0.53076273,0.450054827,0.56565827,0.513861034,5.208104517,5.614057797,5.934108604,6.578396752,5.953120313,5.81974334,16.06651714,19.77051446,13.82603924,24.97078861,18.76876625,18.59520914,19.47711692,18.97447614,16.25548287,17.29196078,17.65015804,16.97883562,1.884891436,1.827060238,1.812038788,1.761380414,2.115852348,2.13464169
PE 32:0; PE 16:0-16:0; [M+H]+,PE , 32:0,C37 H74 N O8 P,244.9300033,239.1518572,190.6096813,169.70406,204.8918173,211.0345485,60.89611556,100.0833564,72.92179593,50.45237734,97.46089968,58.30528887,314.4019967,267.5831748,252.151803,229.8444231,222.4096024,209.8705483,103.5363873,33.36199129,98.20807636,22.19337646,32.30076089,21.97846718,4.895177651,4.855561629,4.269803844,4.043860057,5.695593128,4.88067705,24.5387399,26.03430517,25.99953482,26.70797302,22.15148732,15.01495035,258.357065,35.67675195,212.0547745,306.28342,308.0186204,289.0313428,19.86866766,50.65912615,17.27572209,16.43289806,18.03657886,41.15703607,6.325787174,6.17482351,5.015938406,4.99189827,5.073483141,3.798103508
PE 32:1; PE 16:0-16:1; [M+H]+,PE , 32:1,C37 H72 N O8 P,68.29969321,64.81649494,61.71296719,62.3114531,62.67861897,60.45165658,22.70050317,37.27856926,33.59530754,23.14101843,34.80148676,23.69354605,143.2172249,140.8609591,135.7042058,133.5326872,138.323976,141.3634267,956.3495531,971.5631159,938.5242216,956.4378098,920.3105391,917.3019208,6.664903081,6.73885859,8.265154687,7.58335805,8.42017983,7.470676097,119.8305129,116.6348403,124.6097951,127.7660426,127.4554611,126.7315481,227.6773576,301.4887297,250.6579934,297.8767548,339.1008385,315.0942286,160.7277319,217.4010617,185.4197326,191.2676494,189.718264,134.6008558,24.44603709,25.26244102,23.65006695,23.45730078,28.16907965,28.15991063
PE 32:2; PE 16:1-16:1; [M+H]+,PE , 32:2,C37 H70 N O8 P,5.087035833,5.731154413,3.489519667,3.596836149,3.330937415,4.240137884,2.121792897,3.042725256,2.457179396,2.305147834,2.742990903,2.133868469,13.72137767,18.64939165,14.02659093,11.82974093,18.33529907,16.24163322,487.2268383,511.3244729,470.503638,488.1725286,480.6900703,487.0843768,1.759994675,1.645549096,2.112043069,1.916987754,2.186270267,1.855610638,17.52273016,17.79254154,16.62084502,16.19166818,15.53102596,16.23965536,43.44830376,54.26009776,45.31552237,54.95293032,58.39607533,53.85121924,70.3630047,51.15961954,41.83029651,54.28300715,55.20193795,55.2456446,4.110804635,3.944924679,3.921611396,4.065308912,4.588997389,4.706570544
PE 33:1; PE 16:0-17:1; [M+H]+,PE , 33:1,C38 H74 N O8 P,12.87247199,13.16811529,12.1329683,12.36503621,11.71816291,11.74307255,4.848290293,6.538716948,5.811394234,4.104761877,5.917645418,4.071267044,13.36261224,14.69171915,13.70076598,12.7368256,14.54055386,12.28099317,19.37026773,19.62889112,22.18978537,21.74858674,19.26783972,18.96813458,0.839086706,0.67048054,0.903049152,0.862024193,0.781424785,0.706741503,8.847550886,8.24807206,9.251428863,9.267567492,8.728893911,9.187364114,20.47996903,27.90735889,16.61472067,24.35868191,23.84909632,25.41192097,15.62278535,14.16177434,13.03047542,12.65713618,11.17409481,14.42540658,2.809011726,2.760336292,2.653763754,2.580604105,3.190587666,3.199845438
PE 33:2; PE 16:1-17:1; [M+H]+,PE , 33:2,C38 H72 N O8 P,1.122592985,1.17867451,1.00810154,0.950730901,0.772721022,0.885850517,0.608856777,1.111481794,0.977590526,0.571567371,1.005429853,0.595642878,1.524966043,1.624883088,1.490228969,1.655539151,1.698559275,1.188783248,19.47466748,19.25214535,18.13984258,17.59950738,18.54467691,18.89027474,0.176108612,0.199663512,0.229421747,0.227491358,0.242595995,0.239146984,1.609732007,1.688467989,1.66901282,1.904660341,1.748286822,1.704872587,3.689854438,4.070832792,4.777827694,5.089177224,4.212473592,4.636776,3.495865905,3.420269783,3.33797515,3.491153528,3.645079972,4.488918043,0.691068418,0.635574593,0.704148232,0.657364003,0.750874838,0.777391775
PE 34:1; PE 16:0-18:1; [M+H]+,PE , 34:1,C39 H76 N O8 P,711.6623484,712.8359556,658.6495051,678.5070492,609.0906113,593.4968942,253.7359709,367.8046835,342.869703,244.5846587,349.4744687,244.2046657,866.1395323,861.962209,867.4416058,810.4993439,843.2473083,850.6494306,1597.984194,1669.909671,1534.070836,1569.815341,1575.15662,1566.220809,49.66790004,46.05732097,58.19357932,53.90632778,62.70402697,56.33330678,608.3790224,629.6800491,656.969277,649.9220437,650.1108304,683.3018721,999.7581951,1246.603384,956.7141568,1268.927831,1296.433478,1312.731502,790.9951153,752.9707806,681.8833549,637.104075,705.0743672,697.7416206,102.2577521,109.3096901,102.7749689,99.6139796,119.3699908,120.5430335
PE 35:2; PE 17:1-18:1; [M+H]+,PE , 35:2,C40 H76 N O8 P,45.66102161,49.59874718,46.09808897,44.44004148,41.39203324,46.65589669,32.17805729,102.56788,41.58505715,29.50873848,40.37774757,27.85074938,38.16380993,37.48084009,42.96209234,36.57711493,38.15820023,117.1404324,67.75377896,73.58731419,55.85355654,67.67463919,46.4127491,57.07571429,2.33976194,2.147458698,2.691747096,2.652915158,6.355342733,2.525182039,40.48777808,38.8076641,45.06960832,47.5055267,44.15848556,38.16831321,47.96658973,55.63072535,37.94284974,46.16585685,62.1907606,52.00121026,36.78344083,37.95811268,35.85201164,31.71381411,36.14358513,36.0204474,15.39362181,15.07880978,15.53500847,13.97722121,15.85002985,16.08241764
PE 36:1; PE 18:0-18:1; [M+H]+,PE , 36:1,C41 H80 N O8 P,1694.631196,1708.201227,1557.145968,1563.376498,1448.668882,1436.069091,832.0222474,1193.009346,1177.160341,853.4672151,1155.132283,797.1439265,1061.778678,1141.361406,1090.434011,1011.795729,1097.452005,1052.685525,806.1072602,877.6856011,781.9603539,804.9475061,809.1382673,805.8844358,117.7566894,113.1138427,140.9975734,137.1535284,157.8133055,138.1525499,1051.005153,1091.746975,1146.47591,1158.548111,1221.97145,1157.885331,1115.026102,1405.99446,1097.709251,1491.53434,1468.222669,1432.090098,1066.968938,1043.681669,894.9431583,882.338061,961.0140011,955.3773118,141.5297786,140.5018451,135.3355782,134.0124298,161.6129685,166.3898797
PE 36:2; PE 18:1-18:1; [M+H]+,PE , 36:2,C41 H78 N O8 P,1234.46086,1254.218077,1118.016282,1133.487742,1110.926234,1011.175276,803.9018215,857.8169134,863.4196237,807.0907783,795.4854827,807.8806111,933.8757399,903.4086946,944.2958738,888.3566437,843.1140499,871.350111,2024.142043,2118.814843,1952.035757,1952.368401,2004.846775,2031.597803,84.11890578,79.24180894,106.3022825,101.9491921,102.3654164,97.02625973,1391.165774,1488.367719,1581.455265,1586.961181,1544.359132,1228.653401,1200.415041,1623.598765,1135.166237,1623.375389,1707.711083,1024.025021,1104.89825,747.5066803,975.2545502,653.7404588,704.3987761,659.4304321,238.4260168,251.3747379,251.2010759,238.5286488,263.4979136,285.4718694
PE 36:3; PE 18:1-18:2; [M+H]+,PE , 36:3,C41 H76 N O8 P,635.8239558,593.6138969,323.1298789,542.8799456,498.8190999,504.1357084,134.9853269,220.1537288,347.9762528,278.9778921,373.3758791,117.9770405,126.9398451,524.7138904,526.4194224,475.685491,273.2655699,517.1170613,386.7686373,396.315249,393.5969473,386.8799504,381.0494448,383.5747594,13.76758346,13.08316468,16.38002375,15.69727629,17.45931813,5.339819065,157.3175331,153.3909316,161.3715422,162.905452,169.1172617,171.9277502,410.7390642,501.0160082,389.5900091,685.9320392,584.0121405,527.8810904,195.8816593,304.2377251,268.5829994,272.0528321,272.7014464,270.7828629,34.9180769,35.29533689,33.54376413,33.37286525,38.3301116,38.5911724
PE 37:2; PE 18:1-19:1; [M+H]+,PE , 37:2,C42 H80 N O8 P,21.22412591,25.52866105,21.2432395,23.57857554,23.58783352,19.99073502,9.326313026,12.72959871,12.79198569,9.457682669,12.47698834,8.672378044,11.33969678,15.17745468,15.49073272,13.23353688,15.50637243,15.13979099,16.41903603,15.41159924,17.26717172,16.49273785,16.31722928,15.15837555,0.535752432,0.588758587,0.616207461,0.639802094,0.618810499,0.649526631,11.32140782,10.25537844,14.13212309,12.79147035,12.81589181,11.49701237,12.91868624,19.46303042,20.03987975,21.40259729,26.31424788,23.15906993,17.73221528,19.20062755,14.01966474,16.07350701,14.33956034,12.51281696,4.708336683,4.54525626,4.529306328,4.227567658,5.145478877,5.172490365
PE 38:1; PE 20:0-18:1; [M+H]+,PE , 38:1,C43 H84 N O8 P,46.14470703,46.95203246,42.9907177,44.98834811,34.83525927,37.75831812,18.05048069,26.41011168,24.62918875,16.55757227,24.08857827,16.81912336,25.22597926,25.68311635,24.8843124,21.56609361,24.67955486,22.84143599,13.23002628,14.23039302,12.91006128,13.97389533,13.02630162,13.67102813,3.766915781,3.692605753,4.778016081,4.89413013,5.364712332,4.840173893,23.14020203,22.7464997,25.17649119,25.29839903,26.11323773,26.16263515,50.2118084,63.8526494,52.33437473,67.90300353,71.13727593,68.02213042,53.81112436,51.93799038,44.14005999,44.64739229,48.34844166,47.6299281,4.771297111,4.967126464,4.547716375,4.558690081,5.675198555,5.642164855
PE 38:2; PE 18:1-20:1; [M+H]+,PE , 38:2,C43 H82 N O8 P,115.8971715,119.1546795,98.24311616,87.60361855,94.11525193,83.33865476,58.28855146,84.71382943,67.56609497,53.93299152,80.68279932,53.93332086,102.715092,118.9456855,68.41540785,60.59740246,99.63470017,74.29610716,135.982493,129.1749381,131.4220625,130.4355358,132.3487056,124.321735,3.819572865,3.637715656,4.692846187,3.329411089,4.495798905,4.344927638,97.60694104,99.26483358,112.4737588,105.7434952,110.2199948,105.0685112,115.5598923,136.4575612,125.4453275,146.8196149,128.1538547,182.7189678,121.5392874,175.8743853,101.8705346,89.0160853,112.2248928,133.6660723,23.78651373,23.8806589,22.38326386,22.19151374,23.96794444,26.26671201
PE 38:3; PE 18:0-20:3; [M+H]+,PE , 38:3,C43 H80 N O8 P,154.8511191,143.0098965,139.1840711,137.7717352,131.4281351,129.0981393,3.610861391,8.845507347,7.623781155,8.522323596,6.20503529,3.363323342,80.0704113,68.26305068,69.57152942,77.39713499,64.8817641,68.67469268,11.43394445,10.45180998,8.807335777,14.70330975,8.554897553,12.02736004,1.715210665,1.519004213,2.090344082,1.89715922,2.220781567,2.164412031,6.389471553,6.439203708,19.22094977,17.48585633,18.20111892,10.32007571,129.5470172,165.4731221,184.7396555,157.4673922,188.2286939,168.3571465,101.8336912,87.41515237,81.77880036,87.31538544,95.70535258,96.70774359,3.185862394,4.746254313,3.804124043,3.526938214,4.170220356,4.330670377
PE 38:3; PE 18:0-20:3; [M+H]+,PE , 38:3,C43 H80 N O8 P,20.50080512,21.12543268,19.39530637,19.37192018,17.88413412,18.80659847,3.901319507,5.448180171,5.097004691,2.289439722,4.992460334,3.613880171,68.5729413,63.91388608,68.88470614,72.16398734,64.87479718,74.81587296,4.708425033,6.292647207,4.582226805,4.522012897,4.989098945,4.787489269,0.425893933,0.410877638,0.553581969,0.484840598,0.571620896,0.474525505,11.69375018,16.20485758,14.80566077,18.47722704,15.13379244,16.9453471,143.9033154,175.6620065,139.1447772,186.3500413,196.7130414,203.504731,121.7691079,117.4209433,99.94110317,100.5352903,99.99405008,105.9103183,0.743788197,0.918870004,0.382312604,0.876216739,1.164291396,0.58625856
PE 38:4; PE 18:0-20:4; [M+H]+,PE , 38:4,C43 H78 N O8 P,931.8478634,928.7327661,869.6213505,847.7986259,806.8912464,753.4176317,221.6948452,322.6879212,286.0673806,147.7316208,193.047153,200.9730531,911.3244246,928.9313434,918.4776705,807.7029449,870.8327008,893.5669673,212.3228197,217.554175,198.3425827,177.219397,214.1728686,196.8573365,16.09600064,15.67812473,19.81960305,19.89983924,23.1645026,20.88531295,300.9329573,314.975838,326.5829883,329.1564862,313.1241993,335.6984705,679.0514634,852.2944791,647.7417855,753.7426523,877.6252903,904.6842268,388.3606978,362.3836054,338.0717999,323.3966559,352.1165322,359.5093368,59.18635294,64.24808983,60.94402294,61.56931041,69.35867796,73.44622516
PE 40:1; PE 24:0-16:1; [M+H]+,PE , 40:1,C45 H88 N O8 P,45.56363897,43.87493605,42.50966949,40.50648579,36.6809782,37.05877517,15.62712092,24.80803024,22.31223378,16.26887156,22.80920877,16.86333837,30.20329965,26.52901919,26.15932535,27.5154166,27.50799366,31.12467742,6.678137859,7.239641808,7.192474889,7.559789986,7.101695723,6.293689088,4.632392264,4.558555536,5.973628431,5.679213335,6.69006588,6.036331464,10.45018397,10.79578348,11.34183716,11.50425183,12.5939787,12.96753748,21.74846688,25.98697305,20.81868841,29.87720805,29.48678079,27.31672335,19.5082653,19.90195843,17.87601907,16.31828509,18.47786037,17.88959964,3.692226214,3.677850181,3.492646542,3.656763843,4.106846187,4.303321882
PE 40:2; PE 18:1-22:1; [M+H]+,PE , 40:2,C45 H86 N O8 P,67.00683261,64.08990977,61.66454065,61.41975922,55.21146907,52.41487825,36.48865634,43.00823235,52.01718591,33.50023004,48.13077242,34.7781078,90.88540313,85.88584442,85.57985105,79.74428469,90.5180721,87.68026401,34.90338859,36.20252429,34.08233094,33.89943308,32.5124667,34.10490371,2.080971181,1.976837671,2.423511537,2.205916014,2.706399555,2.419042276,35.12245858,28.16852583,33.8156545,33.06619644,26.69472758,26.46246442,67.55925588,89.52961476,68.4603929,92.21719502,87.24743981,91.4172263,68.53283392,63.75939987,56.68764127,55.84578561,61.13392689,51.22868002,7.636181458,7.568972443,6.930298929,7.487094976,8.317003681,8.666544925
PE 42:2; PE 18:1-24:1; [M+H]+,PE , 42:2,C47 H90 N O8 P,56.2284067,60.00291942,60.09659066,57.52588905,51.16109144,53.48255971,19.34657141,29.47228853,26.42335016,17.787358,26.6144929,16.07332263,54.0888768,55.4859636,52.66933286,53.80053832,53.86263413,53.89918256,15.84094747,16.07312843,13.805205,15.69408323,15.29562147,15.79667027,1.670828291,1.650320428,1.785775558,1.862298226,2.101644824,2.029750471,12.89504749,12.86362276,13.03075214,14.06756916,14.8447896,14.2514749,18.07837382,22.81204118,18.97162586,25.58726722,25.80182909,24.43218886,18.06531728,16.69400087,14.1117721,13.55591501,14.1367033,15.79935807,4.814163483,4.890203946,4.351827464,5.112820321,5.611651981,5.677812011
PG 34:1; PG 16:0-18:1; [M+NH4]+,PG , 34:1,C40 H77 O10 P,57.99841659,52.96844713,61.08851218,89.49389334,102.4966777,134.1233241,61.83205599,61.22666811,71.21151117,61.13848094,75.70517415,59.72875791,48.08191618,53.10502807,51.9531774,55.07326019,58.06510253,43.66058918,53.32486219,53.03037016,50.69682207,46.83141983,59.06220287,59.97139106,2.208135919,2.710841188,2.550011607,2.30656277,3.291678572,2.901230677,41.57706785,38.67932311,41.53501524,40.97835908,34.45175487,40.68531791,157.8764822,172.3621005,158.7932813,172.1820341,168.2815053,165.7718608,107.1548059,104.0987825,89.67358044,97.76270676,81.79382125,90.35233357,10.63335842,9.658023038,8.098417262,9.208863021,10.69807469,10.07901611
PG 34:1; PG 16:0-18:1; [M+NH4]+,PG , 34:1,C40 H77 O10 P,8.166084636,14.53411353,24.58648646,19.97904734,5.957798759,18.24040972,22.17018198,21.44404495,20.8583365,21.92888878,24.02060148,21.45024518,13.72520347,16.26285159,13.36344575,13.58839057,22.42401683,14.42954315,24.12412889,25.73086341,24.54880765,22.57258723,25.24355688,22.77523196,0.762897106,0.717303147,0.989795813,0.869741937,0.897638643,0.8871806,13.50725656,12.48495962,12.04274979,12.37870059,12.79719843,13.2330915,77.71236182,80.92994176,78.95188776,77.49261768,79.19910727,78.51212915,55.71314526,51.24016687,47.73876476,51.35449887,38.30174744,39.83699277,3.673598173,4.235122263,3.660723069,4.042635123,4.758820693,4.498633075
PS 34:1; PS 18:0-16:1; [M+H]+,PS , 34:1,C40 H76 N O10 P,105.9066516,7.601909733,220.2564478,6.754061356,9.412872976,9.912452015,42.4563286,70.60185132,53.21605125,2.70396261,4.766691724,3.01823121,15.57391395,346.8975884,193.0243665,431.560997,369.8640038,12.56570395,217.4029693,297.7103679,5.136623182,268.8665863,18.83285595,172.7901432,0.652967606,16.56572887,1.308703374,20.49705254,23.97551221,16.06334223,6.350877239,9.254372605,4.494032853,10.37079935,8.691497175,12.47925963,174.5899018,63.90034799,99.58167647,42.87734928,156.8060747,143.8086813,45.77827196,89.83034077,0.23803951,13.74204083,102.9920963,87.38949255,0.158770408,10.75878519,4.295276247,0.544731039,0.681027674,0.529495216
PS 34:1; PS 18:0-16:1; [M+H]+,PS , 34:1,C40 H76 N O10 P,256.6738229,292.2297034,259.057845,148.3378843,175.3656971,182.3284334,142.2363153,131.8625755,116.2615352,111.6241242,129.9429412,120.3989288,240.3713151,731.9266643,232.7550175,472.7281037,409.6002024,249.9163129,339.2460195,508.7252729,688.5027594,264.4868908,379.4155995,170.8723417,19.71075176,21.71965736,19.48167512,33.73665419,26.82164388,19.21316997,171.2696438,157.5538815,128.7337791,153.3538678,196.161541,158.6318901,586.8824662,573.6790713,96.07095014,693.1576926,137.6962389,116.6940923,62.36650976,54.51848389,71.79302007,89.05041342,68.05954745,232.548242,18.94763165,18.48997866,13.38600288,20.17779046,25.67765463,17.4015021
PS 34:2; PS 17:1-17:1; [M+H]+,PS , 34:2,C40 H74 N O10 P,26.40782818,31.30674129,29.67951293,33.02642654,27.23147627,26.23977284,23.25972688,16.32285996,21.60257982,18.32375958,22.39584915,15.62715199,80.92884503,84.41974732,84.82807961,76.06539064,84.48976469,97.7053626,272.2498714,220.3954086,266.0053197,248.2259712,240.2974619,219.3895914,2.655514243,2.852008011,3.261120855,2.983824617,3.364895387,3.456546878,35.79998712,37.77297443,34.24121756,40.9441823,42.08148829,38.57107054,96.4267483,74.36395956,83.89495311,81.940703,77.59885069,76.66162538,40.15982225,42.25204703,32.0935519,38.01036326,44.69299326,38.24960404,5.074453611,4.986275415,5.203022865,5.300846315,6.12831475,6.334266308
PS 36:1; PS 12:0-24:1; [M+H]+,PS , 36:1,C42 H80 N O10 P,2279.140007,1637.593077,2133.671573,1932.861881,1722.537538,1085.087408,970.7673893,1508.009672,889.2617523,909.7392645,847.5650694,946.1497459,1148.807155,1202.402197,897.7058618,813.3822669,1333.575065,944.3330435,430.4901881,382.6485629,408.9068855,380.3426405,367.5957847,333.4065925,63.1221508,67.88033307,70.10748144,67.70245173,97.85819429,72.87055017,380.461775,515.9514061,351.4776039,381.2040124,381.6616254,542.0415605,1315.365679,1339.43223,1342.14549,978.4464827,1135.339802,1015.433843,408.5875944,428.0644273,302.3207331,357.3778869,434.4287425,396.9260487,80.25831866,93.83830743,85.25017866,100.1094951,100.7970669,109.4322428
